raman_shift_cm-1,intensity_norm
1434.0,0.20130019466967836
1435.0,0.19964386794199376
1436.0,0.19666412952457313
1437.0,0.1962680574485731
1438.0,0.20100110212539168
1439.0,0.2121240911482554
1440.0,0.22985791701416744
1441.0,0.25303485164315453
1442.0,0.2781381448730525
1443.0,0.2987884414058209
1444.0,0.30785727751369607
1445.0,0.30238638694572534
1446.0,0.28621367535222036
1447.0,0.26670221251059334
1448.0,0.25001500139999205
1449.0,0.23950094233905952
1450.0,0.23650596721889056
1451.0,0.24156707161080443
1452.0,0.25518343399826693
1453.0,0.2781657983211795
1454.0,0.31167231884452734
1455.0,0.3568772786952189
1456.0,0.41398515641215927
1457.0,0.48017864787900216
1458.0,0.5467380995216347
1459.0,0.5980613049370912
1460.0,0.6177280034392612
1461.0,0.6006496525674857
1462.0,0.5580080568998503
1463.0,0.508181381718516
1464.0,0.46574285691681633
1465.0,0.4382854371454443
1466.0,0.4283862463444814
1467.0,0.4357229741697445
1468.0,0.4573744375063482
1469.0,0.48644868455182977
1470.0,0.5109368048232209
1471.0,0.5165287247510513
1472.0,0.494607716920447
1473.0,0.4483869591579242
1474.0,0.389647133100064
1475.0,0.33024960716332585
1476.0,0.27719431564917063
1477.0,0.23281384432405647
1478.0,0.1968223797551565
1479.0,0.16795339327448647
1480.0,0.14479608403262126
1481.0,0.1261112818881147
1482.0,0.11090406915211519
1483.0,0.09840549863115651
1484.0,0.08802994341431948
1485.0,0.07933268813773289
1486.0,0.07197490538908179
1487.0,0.06569673732231308
1488.0,0.06029724059095364
1489.0,0.05561962937998269
1490.0,0.05154044737312822
1491.0,0.04796160308981468
1492.0,0.04480447974426271
1493.0,0.04200554870297004
1494.0,0.03951307711230615
1495.0,0.03728463663632042
1496.0,0.03528520306505011
1497.0,0.03348569526640204
1498.0,0.031861843617839385
1499.0,0.03039330773655511
1500.0,0.029062984599885284
1501.0,0.027856463507079765
1502.0,0.02676159552023505
1503.0,0.025768153253984422
1504.0,0.024867563017470888
1505.0,0.02405269595735634
1506.0,0.023317708446721545
1507.0,0.022657924836435254
1508.0,0.02206975808192439
1509.0,0.02155066588154129
1510.0,0.021099141991509737
1511.0,0.020714744492030222
1512.0,0.020398165161962953
1513.0,0.020151347008562127
1514.0,0.01997766069709129
1515.0,0.019882155545482155
1516.0,0.019871907467490107
1517.0,0.019956495575163123
1518.0,0.020148652223970977
1519.0,0.020465149656424885
1520.0,0.02092801208801276
1521.0,0.021566177382295843
1522.0,0.022417779110129744
1523.0,0.02353327621617007
1524.0,0.02497971122653547
1525.0,0.02684638539153397
1526.0,0.029252075022820533
1527.0,0.03235324753659791
1528.0,0.036350756253112355
1529.0,0.04148736720163657
1530.0,0.04801670881325981
1531.0,0.05610192777778608
1532.0,0.06557707087549595
1533.0,0.07553746243174213
1534.0,0.08397956769417679
1535.0,0.08819740222906323
1536.0,0.08641990800179936
1537.0,0.07931838128905018
1538.0,0.06940099689144572
1539.0,0.059139723516014535
1540.0,0.04994962951610387
1541.0,0.042294295420148974
1542.0,0.03612785011411798
1543.0,0.03122013727262368
1544.0,0.02731532679079934
1545.0,0.024189941643322523
1546.0,0.02166560649275069
1547.0,0.0196053033511784
1548.0,0.017905356310293993
1549.0,0.016487578497448543
1550.0,0.015292834232326667
1551.0,0.014276116978661896
1552.0,0.013402899008595206
1553.0,0.012646457330845434
1554.0,0.011985920490822819
1555.0,0.011404838689352095
1556.0,0.010890131576791941
1557.0,0.010431308674334092
1558.0,0.010019887326826208
1559.0,0.00964895460187374
1560.0,0.009312834812893168
1561.0,0.009006835131351084
1562.0,0.008727049383640391
1563.0,0.008470205544204521
1564.0,0.008233546301267214
1565.0,0.00801473484654125
1566.0,0.007811780046505793
1567.0,0.0076229766136373155
1568.0,0.0074468569673792695
1569.0,0.007282152266157189
1570.0,0.007127760680704666
1571.0,0.00698272142028972
1572.0,0.0068461933564005675
1573.0,0.006717437341345102
1574.0,0.006595801512537899
1575.0,0.006480709021950334
1576.0,0.006371647745271174
1577.0,0.006268161614890662
1578.0,0.006169843290924974
1579.0,0.006076327939665494
1580.0,0.005987287932476856
1581.0,0.005902428312861216
1582.0,0.00582148290712097
1583.0,0.005744210976294939
1584.0,0.00567039432497444
1585.0,0.005599834797123976
1586.0,0.005532352100835126
1587.0,0.00546778191357791
1588.0,0.005405974227410321
1589.0,0.005346791900102018
1590.0,0.00529010938349059
1591.0,0.00523581160483142
1592.0,0.005183792980595241
1593.0,0.005133956545247841
1594.0,0.005086213180123673
1595.0,0.005040480929668374
1596.0,0.00499668439414654
1597.0,0.004954754189448765
1598.0,0.004914626465934402
1599.0,0.004876242479352295
1600.0,0.00483954820782361
1601.0,0.004804494009675111
1602.0,0.004771034317599926
1603.0,0.004739127365214054
1604.0,0.0047087349425860014
1605.0,0.004679822177756305
1606.0,0.00465235734164426
1607.0,0.004626311674069372
1608.0,0.004601659228902765
1609.0,0.004578376736615009
1610.0,0.004556443482707015
1611.0,0.004535841200704357
1612.0,0.0045165539785663724
1613.0,0.004498568177513017
1614.0,0.004481872362407521
1615.0,0.004466457242953862
1616.0,0.004452315625076892
1617.0,0.004439442371951828
1618.0,0.00442783437423975
1619.0,0.004417490529168817
1620.0,0.0044084117281777985
1621.0,0.004400600852910665
1622.0,0.004394062779419327
1623.0,0.004388804390496995
1624.0,0.004384834596127972
1625.0,0.00438216436210189
1626.0,0.004380806746901933
1627.0,0.004380776947038614
1628.0,0.004382092351063525
1629.0,0.004384772602562199
1630.0,0.00438883967249237
1631.0,0.004394317941304452
1632.0,0.0044012342913556084
1633.0,0.004409618210208476
1634.0,0.004419501905491164
1635.0,0.004430920432087798
1636.0,0.004443911832529691
1637.0,0.004458517291567481
1638.0,0.004474781306025743
1639.0,0.004492751871175271
1640.0,0.0045124806850061734
1641.0,0.004534023371949336
1642.0,0.004557439727776897
1643.0,0.004582793987616874
1644.0,0.004610155119246058
1645.0,0.0046395971440822545
1646.0,0.004671199488585929
1647.0,0.004705047369107002
1648.0,0.004741232213580332
1649.0,0.00477985212388954
1650.0,0.004821012383190559
1651.0,0.004864826013022095
1652.0,0.004911414385639813
1653.0,0.004960907897706176
1654.0,0.005013446712261765
1655.0,0.005069181576812513
1656.0,0.005128274726409168
1657.0,0.005190900881792291
1658.0,0.005257248354054229
1659.0,0.005327520268859241
1660.0,0.0054019359251008875
1661.0,0.005480732305005023
1662.0,0.005564165755159097
1663.0,0.0056525138608255416
1664.0,0.005746077539253145
1665.0,0.00584518338162426
1666.0,0.005950186277875234
1667.0,0.006061472364032234
1668.0,0.0061794623380724565
1669.0,0.006304615197843167
1670.0,0.006437432463482381
1671.0,0.006578462957371582
1672.0,0.006728308227265154
1673.0,0.006887628713317003
1674.0,0.007057150777799733
1675.0,0.007237674738052473
1676.0,0.007430084069431941
1677.0,0.007635355976818402
1678.0,0.007854573571851523
1679.0,0.008088939940191383
1680.0,0.008339794440808653
1681.0,0.008608631650267656
1682.0,0.008897123452582556
1683.0,0.009207144883875928
1684.0,0.009540804476402218
1685.0,0.009900480015851944
1686.0,0.010288860838798512
1687.0,0.010708998066248327
1688.0,0.011164364511079236
1689.0,0.011658926433696547
1690.0,0.012197229880867088
1691.0,0.012784505066860269
1692.0,0.013426793197067499
1693.0,0.014131101364763723
1694.0,0.014905592771031434
1695.0,0.015759821663179418
1696.0,0.016705025248587663
1697.0,0.017754488684828047
1698.0,0.018924004447452215
1699.0,0.020232454463985552
1700.0,0.02170255313120218
1701.0,0.02336180278297638
1702.0,0.025243731899712955
1703.0,0.027389512579927763
1704.0,0.02985009073498658
1705.0,0.032689014685216664
1706.0,0.03598622171975249
1707.0,0.03984314635455624
1708.0,0.044389659240287406
1709.0,0.04979354295922002
1710.0,0.056273464556897544
1711.0,0.06411669105649648
1712.0,0.07370300506154567
1713.0,0.08553607229699688
1714.0,0.10028195257971759
1715.0,0.11880912763110038
1716.0,0.14220961441919824
1717.0,0.17174420148792172
1718.0,0.2085762736047212
1719.0,0.2530293311682735
1720.0,0.3030353125649014
1721.0,0.35194590928597036
1722.0,0.3877858195473372
1723.0,0.39788022675734436
1724.0,0.37811266356735596
1725.0,0.3366220538631368
1726.0,0.2868001188031165
1727.0,0.23890836563666148
1728.0,0.19773641864919209
1729.0,0.16427325437040838
1730.0,0.13777393458587003
1731.0,0.11699522511710161
1732.0,0.10072990057788214
1733.0,0.08797521045062495
1734.0,0.07795069731289998
1735.0,0.07006680130469495
1736.0,0.06388462291742794
1737.0,0.05908037297095348
1738.0,0.05541760460260413
1739.0,0.05272678634108934
1740.0,0.05089089377770335
1741.0,0.04983573961430737
1742.0,0.04952407090675173
1743.0,0.049952812614608065
1744.0,0.05115316804199635
1745.0,0.053193598430573294
1746.0,0.05618601042126556
1747.0,0.06029578660046272
1748.0,0.06575656307590194
1749.0,0.07289073030354695
1750.0,0.08213603591336592
1751.0,0.09407614453118338
1752.0,0.10946546177533412
1753.0,0.1292189674929498
1754.0,0.15429293265052743
1755.0,0.18529742768713264
1756.0,0.2215858947315959
1757.0,0.25969623641025213
1758.0,0.29199053953995874
1759.0,0.3081879272101037
1760.0,0.3016046779390212
1761.0,0.2748473453280589
1762.0,0.23746101209807025
1763.0,0.19881459916389577
1764.0,0.16425530157318646
1765.0,0.13552602503839106
1766.0,0.11244455630888255
1767.0,0.09413429942303711
1768.0,0.07962349142190454
1769.0,0.06806399400533389
1770.0,0.058779070267488256
1771.0,0.05124895596522764
1772.0,0.045080379455201804
1773.0,0.03997675346010638
1774.0,0.035713753815503034
1775.0,0.03212065269021533
1776.0,0.029066475717101734
1777.0,0.02644986112148827
1778.0,0.024191652059540186
1779.0,0.022229473090175863
1780.0,0.020513738632157493
1781.0,0.01900469518214572
1782.0,0.017670212615215397
1783.0,0.01648412142442106
1784.0,0.015424950608574928
1785.0,0.014474961807257441
1786.0,0.013619404205376363
1787.0,0.012845935261475521
1788.0,0.01214416696578396
1789.0,0.011505307855357689
1790.0,0.010921878620867104
1791.0,0.010387484679210673
1792.0,0.009896633149540836
1793.0,0.009444584672569343
1794.0,0.009027232747244419
1795.0,0.00864100493327852
1796.0,0.0082827815314669
1797.0,0.00794982831349222
1798.0,0.007639740606681465
1799.0,0.007350396603688213
1800.0,0.007079918203984661
