wavenumber_cm-1,intensity_normalized
573.0,0.030827750117580256
574.0,0.027195949390213622
575.0,0.02395887617318327
576.0,0.021120361479920087
577.0,0.01867415377295709
578.0,0.01659954372154171
579.0,0.014863068936485788
580.0,0.013424157260940246
581.0,0.012241337675586507
582.0,0.011276394111570576
583.0,0.010495659443951186
584.0,0.009869353256754877
585.0,0.009370608106831813
586.0,0.008975438772447445
587.0,0.008663849393206658
588.0,0.0084212812004038
589.0,0.008239259039534916
590.0,0.008114536081749231
591.0,0.008046938804535586
592.0,0.008036915600916433
593.0,0.008084018869159007
594.0,0.00818707443860291
595.0,0.00834588866182808
596.0,0.008563528136646422
597.0,0.00884794714173801
598.0,0.009212190735354947
599.0,0.009673319637132633
600.0,0.010251061527629265
601.0,0.010967478560068813
602.0,0.011848451013873102
603.0,0.012926767668606166
604.0,0.014245687767033902
605.0,0.015861613372336488
606.0,0.017845214270670904
607.0,0.02028158615559845
608.0,0.023270881418611743
609.0,0.026930360473560074
610.0,0.03139659205879371
611.0,0.03682328564763527
612.0,0.04336773714602729
613.0,0.05115927708349195
614.0,0.06024784646457128
615.0,0.0705394453454975
616.0,0.08173496109385396
617.0,0.09329543750273399
618.0,0.10445599232782452
619.0,0.11430043319373248
620.0,0.12189106591212825
621.0,0.12642885418131425
622.0,0.12740537454980427
623.0,0.12470599905577422
624.0,0.1186353368059784
625.0,0.10985771835738241
626.0,0.09926979171623285
627.0,0.0878404552424356
628.0,0.07645929153858043
629.0,0.06582727287928386
630.0,0.056406765348849516
631.0,0.04842876272124314
632.0,0.041940679355852516
633.0,0.036871907759491604
634.0,0.033096715268209044
635.0,0.03048172730864409
636.0,0.028913838040447244
637.0,0.02831046452959817
638.0,0.028616407640061712
639.0,0.02979120148587196
640.0,0.03178984241102886
641.0,0.03453995562265
642.0,0.037920135902234337
643.0,0.04174617985972064
644.0,0.04577223168211356
645.0,0.049711021495157576
646.0,0.05327149729328962
647.0,0.05620519909089288
648.0,0.058347757982441906
649.0,0.05964162857239852
650.0,0.060131478786406026
651.0,0.0599329695700282
652.0,0.05918536776786899
653.0,0.05800449178045764
654.0,0.05645222241215353
655.0,0.05453221716898919
656.0,0.05221126445624433
657.0,0.04945613594349198
658.0,0.04627068573107238
659.0,0.04271908924820011
660.0,0.038927570772186386
661.0,0.03506566580801631
